file_name,sentence,sentence_language,actor,emotion_expressed
1615147296541.wav,Il cane ha riportato qui la palla,italian,3ed96ce5e9a5b4fe334c809311bd15eefb83a94e2d8d8ce8bc5c0ef8fafa125b,neutrality
1615123895733.wav,Vado in biblioteca,italian,ffceba26ef879ad0650c42becbe7f1a7ff301cc763a92611d71a56dfb386aca4,neutrality
1614279267010.wav,Il capo mi ha affidato un altro lavoro,italian,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,neutrality
1613467170026.wav,E’ impegnato in una riunione,italian,4aa97df0f04f62f7f564695f551e2f7f0c38fa4a9ced680b5f5e2e403648fcca,neutrality
1613655042443.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,3111cf7b7ed6fc33e48bfa682fc101fcb6f6d842421d031cb7c79bdec5a1a86e,neutrality
1613305544312.wav,Gli operai si alzano presto,italian,bc4f87780596d3f625263f05c10d517ed90a77fbead09ac6cc42ab0c9b3a30f8,neutrality
1615227469088.wav,E’ impegnato in una riunione,italian,65e82fb525a08de54935534a2da2ff0c464eec8a0d4d8d5abc1e5fcf6ea37408,neutrality
1614266358024.wav,E’ impegnato in una riunione,italian,8c5cae1948feaaa972f368641dedda6eea6e08e853b649552dd7480dfaa402bd,neutrality
1613319635687.wav,La cascata fa molto rumore,italian,b1c375642dc3f7587c0705877eb5f57b69f7e4a8b288a435cc3d948df8767ebe,neutrality
1613044769773.wav,Ieri un gatto ha bevuto dalla tazza,italian,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,neutrality
1615123883701.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,2aba5dd8596b2dc0a86cc0fd514986ef09f279ee4cda6416ffa2dc51f2ed047e,neutrality
1613329004106.wav,Giovanni parte per Roma domani,italian,4c2c881938da192249389ef87573af9fec30484604a20fd18763681ce5379d16,neutrality
1614114700635.wav,Giovanni parte per Roma domani,italian,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,neutrality
1614153559164.wav,Gli operai si alzano presto,italian,b71d413455549a1824f63bf274dfd7c8c5dbda42425531fb0b44d1dab7e94ea0,neutrality
1614117793246.wav,E’ impegnato in una riunione,italian,b2bf7455e63d99ee9db25bd7d20fbc7f4af1687f68286bba3ab68c223204d21a,neutrality
1613512999516.wav,E’ impegnato in una riunione,italian,fbd51d139f2f0269c3e479d6dc5c6b9edb94b1eec62a677c039d280d497b2835,neutrality
1613420266137.wav,Gli operai si alzano presto,italian,890ce843ef7debb34898be4a6674564185e03abc72c010d5afcc8e06cffc5e1a,neutrality
1613063234854.wav,Tornerà a casa presto,italian,322ad29ca10bc60cfff594bdaf0047340c284fb1bcb15c37cf7256b221cebb30,neutrality
1613407779542.wav,Il cane ha riportato qui la palla,italian,8d062a0010a51aaf0af404c7080cbae838fd506815da1c88e1849b3e240bfcf9,neutrality
1614637925150.wav,E’ andato a scuola dopo pranzo,italian,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,neutrality
1614175397954.wav,Il cane ha riportato qui la palla,italian,779562b086bb57bfe27509a43b72b47612f9a64815e53a5a9f48140de037eb5d,neutrality
1614266106443.wav,Gli operai si alzano presto,italian,8c5cae1948feaaa972f368641dedda6eea6e08e853b649552dd7480dfaa402bd,neutrality
1614275228470.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,neutrality
1613404585390.wav,L’ho incontrato oggi dopo 2 anni,italian,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,neutrality
1613512454510.wav,Il capo mi ha affidato un altro lavoro,italian,fbd51d139f2f0269c3e479d6dc5c6b9edb94b1eec62a677c039d280d497b2835,neutrality
1614122495349.wav,Zia Marta ha detto che devo stare a casa stasera,italian,1ce3fb2cb03a19b8fd1afdb0e0bd4aa977b8254805e1d4e15d52b6f94cfd21c7,neutrality
1614452936836.wav,Ieri un gatto ha bevuto dalla tazza,italian,7fcb31b4a9d1fe5c3a17af84349caf7aa723d27b58d0f5a7bb240c0a10cd795c,neutrality
1613058314018.wav,L’ho incontrato oggi dopo 2 anni,italian,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,neutrality
1615239827254.wav,E’ impegnato in una riunione,italian,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,neutrality
1616352322490.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,e91d63cb57c1cc7d47ebc768d73618f9f5e4362094ac04fe3f141f85d6140644,neutrality
1616239735416.wav,Gli operai si alzano presto,italian,032bd54539dc739de8c4d77eda2bee1f933a6dd243e4447977b6b39b4d4f83bb,neutrality
1614847730126.wav,Zia Marta ha detto che devo stare a casa stasera,italian,530b6cb691a60c039adba429740bd2237964506b0a0e160ac8268b7d45c3f35c,neutrality
1615542465680.wav,E’ impegnato in una riunione,italian,bf22560c73587ff81739ba5813725f6796337c2e1ac88b4382d13663cb08c511,neutrality
1614409743480.wav,E’ una notte stellata,italian,7a49d0e37774f8a5296044c04481158b1264d9f7b9a2029223f5c4b139418860,neutrality
1614335640580.wav,Vado in biblioteca,italian,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,neutrality
1613497040639.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,9dcbf4269e429b359c41945917dbb266a29142b5dcf1b13a37301c0d5572e04c,neutrality
1616866816525.wav,E’ andato a scuola dopo pranzo,italian,457b3259ae7357e8815b60dd88b1292acd45a52697e15a696f56ffdac3363acc,neutrality
1613244857550.wav,Ho preso 6 nella verifica di matematica,italian,fa0fda6a452674c96588e7393247fed1e585c6cb647ad1305da385feaef900e6,neutrality
1614329603261.wav,Vorrei il numero telefonico del Signor Piatti,italian,cd8b199e87bcea323147bcb054d58a9a2bb7daedf6480e2703a4d2cf856fbc68,neutrality
1613512810298.wav,Gli operai si alzano presto,italian,db14b511e33aa987324560fbaf56ef3860cb82b2393b2c3dcf13bc868a8ea7a0,neutrality
1615229603895.wav,Giovanni parte per Roma domani,italian,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,neutrality
1615576337266.wav,Tornerà a casa presto,italian,d4bbc5043503b9aed309ede00854ee48937684b57a1cc030ee5f42986fbfed7c,neutrality
1614147156755.wav,Tornerà a casa presto,italian,f8500f6cdfe97e752563d3f3f53db1bfa4eb1cd882ea72db753be830333ba79d,neutrality
1620377087571.wav,Ieri un gatto ha bevuto dalla tazza,italian,faf6ce1ea46bca3ee95197b53c7137840d63e6caddc447aa6f5d5b0c4f3d3c03,neutrality
1613918051631.wav,Giovanni parte per Roma domani,italian,3ac5fd904e8345dcd4b3de41394f03434c68e031b51afbbd29786dc053940cb4,neutrality
1614249397728.wav,E’ impegnato in una riunione,italian,5b97872349346612a02b49434e8aca7d3e0a12ddcf2d2cb03372c21fa293c7f2,neutrality
1613299533244.wav,E’ andato a scuola dopo pranzo,italian,03f34507d21d41467491672837afd7a5bcfb46357a300202d48c6437f359d5c8,neutrality
1614847625985.wav,Tornerà a casa presto,italian,530b6cb691a60c039adba429740bd2237964506b0a0e160ac8268b7d45c3f35c,neutrality
1614191130111.wav,Ieri un gatto ha bevuto dalla tazza,italian,1df22de3e55c25e81913bb34cfc31efab81ad4c6bc0ac081f2cbd80e3d8133ff,neutrality
1617550665208.wav,Ho preso 6 nella verifica di matematica,italian,72fd3f14c5a1f7258f837056d8ec7992464a557289fda307731d032771d1686d,neutrality
1614266173196.wav,Oggi c’è una partita di basket,italian,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,neutrality
1613326159109.wav,E’ andato a scuola dopo pranzo,italian,db109cef7dea29ab1884febecc35c4398d5d7d10a76d54d6edcdd1c179b49f3f,neutrality
1616340241535.wav,Zia Marta ha detto che devo stare a casa stasera,italian,6d2debd249a866cf0d19274260c7012b52725a404807dc8c5ef7e86d00ce8c03,neutrality
1613478059576.wav,Oggi c’è una partita di basket,italian,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,neutrality
1614147140056.wav,Giovanni parte per Roma domani,italian,f8500f6cdfe97e752563d3f3f53db1bfa4eb1cd882ea72db753be830333ba79d,neutrality
1614597593985.wav,Vorrei il numero telefonico del Signor Piatti,italian,e4c2eed8a6df0147265631e9ff25b70fd0e4b3a246896695b089584bf3ce8b90,neutrality
1616270567718.wav,Non sapevo che fosse in città,italian,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,neutrality
1613493127264.wav,E’ andato a scuola dopo pranzo,italian,2fad3c36f016d72a6e40f3a3da6f9304e057edc7f3c188ffd20e92e772cacfe4,neutrality
1613493557562.wav,L’ho incontrato oggi dopo 2 anni,italian,2fad3c36f016d72a6e40f3a3da6f9304e057edc7f3c188ffd20e92e772cacfe4,neutrality
1612871090517.wav,Il capo mi ha affidato un altro lavoro,italian,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,neutrality
1614112190561.wav,Non sapevo che fosse in città,italian,efbdd349c3b4698f77f94369f659add499297aaff2387724e7eef9b4de405559,neutrality
1614335658799.wav,Tornerà a casa presto,italian,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,neutrality
1615226428099.wav,L’ho incontrato oggi dopo 2 anni,italian,297dbf27a05b103c6404bfd5938cec4da1067e0a1ed90e3af471f57044377d33,neutrality
1612982177353.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,b3c7c357c77848765caaded035be8800169fb4dc53996f78ed5b0b24403427f4,neutrality
1615408008437.wav,Ho preso 6 nella verifica di matematica,italian,c639356dcc00025c2720db4e630d09d8487b0e0795934cf334231df8f357f530,neutrality
1616239058769.wav,Tornerà a casa presto,italian,032bd54539dc739de8c4d77eda2bee1f933a6dd243e4447977b6b39b4d4f83bb,neutrality
1616006808289.wav,Zia Marta ha detto che devo stare a casa stasera,italian,20ef422a2413d774f66bd50f6edd23c98758d89a67bf3c49995ae29f51519fa1,neutrality
1614162231222.wav,L’ho incontrato oggi dopo 2 anni,italian,ff169b904af82953988d069875f82df46ae385e13949de9f8dba7503a76a3eca,neutrality
1614279047764.wav,E’ impegnato in una riunione,italian,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,neutrality
1613210875037.wav,Gli operai si alzano presto,italian,de0fdef2b5dea85416a04115cf8c9c1a868dc5ca712ae2c837397bfa910cfcbe,neutrality
1615138634253.wav,Tornerà a casa presto,italian,71b5af8a2c94152415fa72ed2db41e01708848478ea384404267a785c00179d4,neutrality
1613562675620.wav,La cascata fa molto rumore,italian,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,neutrality
1617963075171.wav,Vado in biblioteca,italian,2adb5bd42c85f97ffd8cc21264bc2467182e7e05324680ebb3a45fdb25124285,neutrality
1615371961564.wav,Vado in biblioteca,italian,5d627539b9905f0775a597946b990ed745940e7b7a2e39bc28830e54edbc09b0,neutrality
1613819106431.wav,Il cane ha riportato qui la palla,italian,0cbb25eb2f688647e57e2b5a59e0e4bd4afd5005b696fd6f59ac4b98cbb77dcc,neutrality
1614118100363.wav,Gli operai si alzano presto,italian,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,neutrality
1614951736628.wav,Ieri un gatto ha bevuto dalla tazza,italian,d4bbc5043503b9aed309ede00854ee48937684b57a1cc030ee5f42986fbfed7c,neutrality
1615123445799.wav,Giovanni parte per Roma domani,italian,2aba5dd8596b2dc0a86cc0fd514986ef09f279ee4cda6416ffa2dc51f2ed047e,neutrality
1614117406095.wav,E’ impegnato in una riunione,italian,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,neutrality
1614278178830.wav,E’ andato a scuola dopo pranzo,italian,5dfd46e27a5e3e8e06fcb92817b0955f7fd28048f5003bfd4e5be8e67bf417db,neutrality
1614543586100.wav,Vado in biblioteca,italian,e91d63cb57c1cc7d47ebc768d73618f9f5e4362094ac04fe3f141f85d6140644,neutrality
1613338587151.wav,Ieri un gatto ha bevuto dalla tazza,italian,e75aad2cd10884cdbc433cdb10176fa2cdc86309b083a71a5af42da54266f30f,neutrality
1614271937004.wav,La cascata fa molto rumore,italian,06d6f85c05ee5aff58c5b24976e5cf33092392989ebbe11236667c6d7afe5f80,neutrality
1613512849905.wav,Ieri un gatto ha bevuto dalla tazza,italian,db14b511e33aa987324560fbaf56ef3860cb82b2393b2c3dcf13bc868a8ea7a0,neutrality
1614198189594.wav,E’ una notte stellata,italian,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,neutrality
1616251656232.wav,Giovanni parte per Roma domani,italian,da2da8e71c82b18aaec0e9dcf817ab09481a8b55061066f011b3e38188788f65,neutrality
1619519041541.wav,Tornerà a casa presto,italian,ecc127d87574ba32ae21f97dfc155ae3079f03349c120bf657f749c6667a1a7e,neutrality
1612871145506.wav,Vorrei il numero telefonico del Signor Piatti,italian,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,neutrality
1613917885872.wav,E’ andato a scuola dopo pranzo,italian,3ac5fd904e8345dcd4b3de41394f03434c68e031b51afbbd29786dc053940cb4,neutrality
1615114155916.wav,E’ una notte stellata,italian,37d2ebf8f95bac9ef8cc9289598304b9556630df262060c1da18fe38ebf6b9e0,neutrality
1613467120257.wav,Il cane ha riportato qui la palla,italian,4aa97df0f04f62f7f564695f551e2f7f0c38fa4a9ced680b5f5e2e403648fcca,neutrality
1614119317624.wav,La cascata fa molto rumore,italian,8cd4289dc47d0ea3a3deca73495829e5c4a9c96b1c461670418563548eaffe82,neutrality
1614864019900.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,69a6f8fa8a7d2e7338bddab3f872ba3532c914f62ebfebe9e11b88be24209fee,neutrality
1613341856304.wav,Ho preso 6 nella verifica di matematica,italian,194e556413afe472785195def2e37f5d7b2e7647104a33b077be5e48e2ed84d0,neutrality
1612982064633.wav,Gli operai si alzano presto,italian,b3c7c357c77848765caaded035be8800169fb4dc53996f78ed5b0b24403427f4,neutrality
1614340488547.wav,Oggi c’è una partita di basket,italian,e97aa2d5302af799fa82bab4058a389fafe4f854e7686319713c6b8710182b1b,neutrality
1614420879071.wav,E’ una notte stellata,italian,20f94dc74a82c959f870429285221caac1dd59ca1d97c9a081a27c8fab453b59,neutrality
1615833038055.wav,Gli operai si alzano presto,italian,7586bf4da0b4a25e8783ef108cf2270b4447888ba7aedb6050f0436b3c3d0153,neutrality
1613485593459.wav,Non sapevo che fosse in città,italian,5d84b5289b47c151f32fc712620accb7a7718ddaca2b474aac363bbb490395ed,neutrality
1613831889389.wav,Gli operai si alzano presto,italian,509ce83c88888f7d75edabc19670ab07530413773ce7be5c2aee2a6b98638de7,neutrality
1615219393465.wav,Non sapevo che fosse in città,italian,5d243f6096bb88ae977f3119ac5aeee239a2caa4266095808bd0b16ca350aa17,neutrality
1614513967312.wav,Ieri un gatto ha bevuto dalla tazza,italian,ecd91d8b505d4bab56a96201ff3e58d9e18ce84d5b7f4231f98c9cb24bb900a9,neutrality
1615239651392.wav,L’ho incontrato oggi dopo 2 anni,italian,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,neutrality
1616246205036.wav,Il capo mi ha affidato un altro lavoro,italian,cebfacd7a17cd5538597bf834984ef312da42f8d97f20551b82f97980259ecdc,neutrality
1615576402182.wav,Gli operai si alzano presto,italian,d4bbc5043503b9aed309ede00854ee48937684b57a1cc030ee5f42986fbfed7c,neutrality
1614071435101.wav,L’ho incontrato oggi dopo 2 anni,italian,fcf2549ca75984c33bb3f325e4ee768ddf77a34d9dfd92c6fa66626d80f42f55,neutrality
1614513226352.wav,Tornerà a casa presto,italian,fe5a73de495ae5b09dcc4b895077ddc389ca689a95096dfcfe5814e7256fe794,neutrality
1615229801854.wav,L’ho incontrato oggi dopo 2 anni,italian,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,neutrality
1614022710628.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,a67c15fc95e0cf1fe2c20da7b35721626162508a7f180cd025b09be79229c782,neutrality
1613463815651.wav,Gli operai si alzano presto,italian,b4189dd17472e71d49fa457e3d8ce9392f8960203c2592ec27f6863246a94497,neutrality
1614112261698.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,5d1ecf78469237d6bc4d93b41b7ff4a5156f0bc64e87ec513a9a6b15aa029a8e,neutrality
1614112287665.wav,Il capo mi ha affidato un altro lavoro,italian,efbdd349c3b4698f77f94369f659add499297aaff2387724e7eef9b4de405559,neutrality
1614626213207.wav,Vorrei il numero telefonico del Signor Piatti,italian,8cd4289dc47d0ea3a3deca73495829e5c4a9c96b1c461670418563548eaffe82,neutrality
1614450845366.wav,E’ andato a scuola dopo pranzo,italian,f9952fcfb1b07888dc74f9c428edc1467fd925fcecdbc75294a1a997ba101786,neutrality
1616245755937.wav,Tornerà a casa presto,italian,d2a5da287e6ad3219943b56362ad9106e26b5f131841b4aab074b86913eab532,neutrality
1613822110593.wav,E’ andato a scuola dopo pranzo,italian,f04bb0e6361c05acba4d5185a2d372177bdb77898c1a213f5dfe5c1d60331ea1,neutrality
1614174542484.wav,Ieri un gatto ha bevuto dalla tazza,italian,779562b086bb57bfe27509a43b72b47612f9a64815e53a5a9f48140de037eb5d,neutrality
1613492647492.wav,E’ una notte stellata,italian,e46f9194e57eeb9841e6d67201cbf4575c56d0475d3ca0ff59c1cde5ea87af55,neutrality
1614550474850.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,9c87358623a6aa7409334d7bc151683d3e35394f305f9ba0f4e633962cfda436,neutrality
1613327097468.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,c0fde790c8900bbbac6957c9ee52eacc1b5d77848c779e2113ee9ee45b7eaa09,neutrality
1613671537787.wav,Gli operai si alzano presto,italian,b830cbf6e79aeeeec1fbf2ef3be741628ffc574c9b15f30634b8e8cc56bd17b9,neutrality
1614265955239.wav,Tornerà a casa presto,italian,07f763295ba2764d034d200456b42eb8bf498d341c586a4992d62b7bdb0418a0,neutrality
1613305503984.wav,Vado in biblioteca,italian,bc4f87780596d3f625263f05c10d517ed90a77fbead09ac6cc42ab0c9b3a30f8,neutrality
1614604692192.wav,L’ho incontrato oggi dopo 2 anni,italian,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,neutrality
1613836833732.wav,E’ una notte stellata,italian,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,neutrality
1613919169132.wav,Ho preso 6 nella verifica di matematica,italian,3ac5fd904e8345dcd4b3de41394f03434c68e031b51afbbd29786dc053940cb4,neutrality
1616256167738.wav,E’ impegnato in una riunione,italian,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,neutrality
1614880400216.wav,Vorrei il numero telefonico del Signor Piatti,italian,f12c2c31c3d353aa849a8df40e3d057a8ff361efeb5ae08c0899914f277c0a67,neutrality
1613063438458.wav,E’ andato a scuola dopo pranzo,italian,322ad29ca10bc60cfff594bdaf0047340c284fb1bcb15c37cf7256b221cebb30,neutrality
1613344682041.wav,Giovanni parte per Roma domani,italian,a344ed5a5aaac070e01b377fad929617ca8fc057d3ede8c189d75a970ab5d05f,neutrality
1613119743842.wav,Zia Marta ha detto che devo stare a casa stasera,italian,a7d5dc51019afba11cadd14cccdfe1f876558e6ebdf460468787782150d02ece,neutrality
1614169781218.wav,La cascata fa molto rumore,italian,ae14077eda42b9ade4c8c8108b2b7ce9035481c64bd733cf352ecafc89a52a2b,neutrality
1614576414098.wav,E’ andato a scuola dopo pranzo,italian,c1a16d00938197a5700113b0ef09df33291897329d57c81296b2e5e3aa891880,neutrality
1616495465026.wav,Tornerà a casa presto,italian,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,neutrality
1614448070151.wav,Vado in biblioteca,italian,bf4fccd616251b678c56b9cb7a46819b1266853c180637642f5bc7d6b01f5554,neutrality
1616239212060.wav,Non sapevo che fosse in città,italian,032bd54539dc739de8c4d77eda2bee1f933a6dd243e4447977b6b39b4d4f83bb,neutrality
1614455134094.wav,Il capo mi ha affidato un altro lavoro,italian,e46f9194e57eeb9841e6d67201cbf4575c56d0475d3ca0ff59c1cde5ea87af55,neutrality
1613586053374.wav,Il capo mi ha affidato un altro lavoro,italian,0ec8b058931916615ae00bce3d91a997ae440eb9d51ac35d26456a51695036d7,neutrality
1614082200321.wav,Il capo mi ha affidato un altro lavoro,italian,769e2b391e37012911810a9d11b2b88712906417d102655d9e10dec11809bc98,neutrality
1614274003359.wav,Non sapevo che fosse in città,italian,33fae0227059f08853c11257fe73f4976d4527614588b9b30289c213fea025c9,neutrality
1613404829290.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,neutrality
1613405915294.wav,La cascata fa molto rumore,italian,415eb3920eb4b3d4645eb42bae62fd32cdd3e731c2662cbb0d480c3792b43066,neutrality
1613338773548.wav,E’ andato a scuola dopo pranzo,italian,e75aad2cd10884cdbc433cdb10176fa2cdc86309b083a71a5af42da54266f30f,neutrality
1615832949856.wav,Vorrei il numero telefonico del Signor Piatti,italian,7586bf4da0b4a25e8783ef108cf2270b4447888ba7aedb6050f0436b3c3d0153,neutrality
1616149598139.wav,Il capo mi ha affidato un altro lavoro,italian,da69a545ccd6500d3d5ef76d48c097ac794b42b4570edd2eb00e539c0667ce10,neutrality
1615229316751.wav,Ieri un gatto ha bevuto dalla tazza,italian,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,neutrality
1614798949779.wav,Vado in biblioteca,italian,1cd62752ceb5d75ca20a834e891d7bb0b5a6e218724761f7fad1605af89f25ca,neutrality
1614016541153.wav,Tornerà a casa presto,italian,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,neutrality
